,Year,Country,Emigrants,International migrants,Net migration,Net migration rate,Population,relative migration,relative migration net,Inmigrants,Inflation,PBI,Female population,Female population aged 20 to 29 years,Female population aged 30 to 39 years,Female population aged 40 to 49 years,Female population aged 50 to 59 years,Female population aged 60 to 69 years,Male population,Male population aged 20 to 29 years,Male population aged 30 to 39 years,Male population aged 40 to 49 years,Male population aged 50 to 59 years,Male population aged 60 to 69 years,Population aged 20 to 29 years,Population aged 30 to 39 years,Population aged 40 to 49 years,Population aged 50 to 59 years,Population aged 60 to 69 years,Returns by origin,Returns by host,Inverse Inflation,Region,Gender,Age,Migrants
817,2000,United States,1979327.0,34814053.0,8859954.0,6.48,282398560,0.0070089840401452,0.0313739347679393,10839281.0,3.38,4.07715947941618,143371600,19143548,21793668,21753900,15644131,10792871,139026940,19793258,21750632,21313264,14657363,10062636,38936810,43544296,43067164,30301492,20855506,22,0,96.62,North America,Male,55-64,1410344.0
818,2000,United States,1979327.0,34814053.0,8859954.0,6.48,282398560,0.0070089840401452,0.0313739347679393,10839281.0,3.38,4.07715947941618,143371600,19143548,21793668,21753900,15644131,10792871,139026940,19793258,21750632,21313264,14657363,10062636,38936810,43544296,43067164,30301492,20855506,22,0,96.62,North America,Male,65+,1479960.0
819,2000,United States,1979327.0,34814053.0,8859954.0,6.48,282398560,0.0070089840401452,0.0313739347679393,10839281.0,3.38,4.07715947941618,143371600,19143548,21793668,21753900,15644131,10792871,139026940,19793258,21750632,21313264,14657363,10062636,38936810,43544296,43067164,30301492,20855506,22,0,96.62,North America,Male,Total,15453412.0
820,2000,United States,1979327.0,34814053.0,8859954.0,6.48,282398560,0.0070089840401452,0.0313739347679393,10839281.0,3.38,4.07715947941618,143371600,19143548,21793668,21753900,15644131,10792871,139026940,19793258,21750632,21313264,14657363,10062636,38936810,43544296,43067164,30301492,20855506,22,0,96.62,North America,Total,15+,30994013.0
821,2000,United States,1979327.0,34814053.0,8859954.0,6.48,282398560,0.0070089840401452,0.0313739347679393,10839281.0,3.38,4.07715947941618,143371600,19143548,21793668,21753900,15644131,10792871,139026940,19793258,21750632,21313264,14657363,10062636,38936810,43544296,43067164,30301492,20855506,22,0,96.62,North America,Total,15-24,4557941.0
822,2000,United States,1979327.0,34814053.0,8859954.0,6.48,282398560,0.0070089840401452,0.0313739347679393,10839281.0,3.38,4.07715947941618,143371600,19143548,21793668,21753900,15644131,10792871,139026940,19793258,21750632,21313264,14657363,10062636,38936810,43544296,43067164,30301492,20855506,22,0,96.62,North America,Total,15-24,4557941.0
823,2000,United States,1979327.0,34814053.0,8859954.0,6.48,282398560,0.0070089840401452,0.0313739347679393,10839281.0,3.38,4.07715947941618,143371600,19143548,21793668,21753900,15644131,10792871,139026940,19793258,21750632,21313264,14657363,10062636,38936810,43544296,43067164,30301492,20855506,22,0,96.62,North America,Total,15-64,27455769.0
824,2000,United States,1979327.0,34814053.0,8859954.0,6.48,282398560,0.0070089840401452,0.0313739347679393,10839281.0,3.38,4.07715947941618,143371600,19143548,21793668,21753900,15644131,10792871,139026940,19793258,21750632,21313264,14657363,10062636,38936810,43544296,43067164,30301492,20855506,22,0,96.62,North America,Total,25+,26436072.0
825,2000,United States,1979327.0,34814053.0,8859954.0,6.48,282398560,0.0070089840401452,0.0313739347679393,10839281.0,3.38,4.07715947941618,143371600,19143548,21793668,21753900,15644131,10792871,139026940,19793258,21750632,21313264,14657363,10062636,38936810,43544296,43067164,30301492,20855506,22,0,96.62,North America,Total,25-54,19811650.0
826,2000,United States,1979327.0,34814053.0,8859954.0,6.48,282398560,0.0070089840401452,0.0313739347679393,10839281.0,3.38,4.07715947941618,143371600,19143548,21793668,21753900,15644131,10792871,139026940,19793258,21750632,21313264,14657363,10062636,38936810,43544296,43067164,30301492,20855506,22,0,96.62,North America,Total,55-64,3086178.0
827,2000,United States,1979327.0,34814053.0,8859954.0,6.48,282398560,0.0070089840401452,0.0313739347679393,10839281.0,3.38,4.07715947941618,143371600,19143548,21793668,21753900,15644131,10792871,139026940,19793258,21750632,21313264,14657363,10062636,38936810,43544296,43067164,30301492,20855506,22,0,96.62,North America,Total,65+,3538244.0
828,2000,United States,1979327.0,34814053.0,8859954.0,6.48,282398560,0.0070089840401452,0.0313739347679393,10839281.0,3.38,4.07715947941618,143371600,19143548,21793668,21753900,15644131,10792871,139026940,19793258,21750632,21313264,14657363,10062636,38936810,43544296,43067164,30301492,20855506,22,0,96.62,North America,Total,Total,30994013.0
829,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Female,15+,17991159.0
830,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Female,15-24,2163290.0
831,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Female,15-24,2163290.0
832,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Female,15-64,15521942.0
833,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Female,25+,15827869.0
834,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Female,25-54,11289036.0
835,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Female,55-64,2069616.0
836,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Female,65+,2469217.0
837,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Female,Total,17991159.0
838,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Male,15+,17927405.0
839,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Male,15-24,2459616.0
840,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Male,15-24,2459616.0
841,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Male,15-64,16184895.0
842,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Male,25+,15467789.0
843,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Male,25-54,11876416.0
844,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Male,55-64,1848863.0
845,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Male,65+,1742510.0
846,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Male,Total,17927405.0
847,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Total,15+,35918564.0
848,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Total,15-24,4622906.0
849,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Total,15-24,4622906.0
850,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Total,15-64,31706837.0
851,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Total,25+,31295658.0
852,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Total,25-54,23165452.0
853,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Total,55-64,3918479.0
854,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Total,65+,4211727.0
855,2005,United States,2296999.0,39258293.0,5334893.0,3.7,296842660,0.007738102737659,0.0179721236833007,7631892.0,3.39,3.48322032025258,150619170,20073732,20680232,22880758,19130298,12242687,146223490,20701184,20673440,22315980,18082660,11103246,40774916,41353670,45196736,37212956,23345934,37,0,96.61,North America,Total,Total,35918564.0
856,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Female,15+,19801090.0
857,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Female,15-24,1897089.0
858,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Female,15-24,1897089.0
859,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Female,15-64,16790294.0
860,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Female,25+,17904000.0
861,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Female,25-54,12253222.0
862,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Female,55-64,2639983.0
863,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Female,65+,3010795.0
864,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Female,Total,19801090.0
865,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Male,15+,19605077.0
866,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Male,15-24,2082039.0
867,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Male,15-24,2082039.0
868,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Male,15-64,17428399.0
869,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Male,25+,17523037.0
870,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Male,25-54,12915319.0
871,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Male,55-64,2431042.0
872,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Male,65+,2176677.0
873,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Male,Total,19605077.0
874,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Total,15+,39406166.0
875,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Total,15-24,3979128.0
876,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Total,15-24,3979128.0
877,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Total,15-64,34218694.0
878,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Total,25+,35427038.0
879,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Total,25-54,25168541.0
880,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Total,55-64,5071024.0
881,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Total,65+,5187472.0
882,2010,United States,2670652.0,44183643.0,5428756.0,3.595,311182850,0.0085822595943189,0.0174455501002063,8099408.0,1.64,2.70885669419681,157909980,21179066,20456948,22253482,21760082,15052931,153272880,21822686,20389146,21730162,20753084,13511440,43001750,40846092,43983650,42513170,28564366,45,2,98.36,North America,Total,Total,39406166.0
883,2015,United States,2717761.0,48178877.0,4961716.0,3.151,324607780,0.0083724456635019,0.0152852651898854,7679477.0,0.12,2.70636958176399,164114370,22220204,21200366,21129104,22652856,18216040,160493390,23063276,21457960,20998432,21843058,16600491,45283476,42658324,42127540,44495910,34816530,71,9,99.88,North America,Female,15+,22696609.0
884,2015,United States,2717761.0,48178877.0,4961716.0,3.151,324607780,0.0083724456635019,0.0152852651898854,7679477.0,0.12,2.70636958176399,164114370,22220204,21200366,21129104,22652856,18216040,160493390,23063276,21457960,20998432,21843058,16600491,45283476,42658324,42127540,44495910,34816530,71,9,99.88,North America,Female,15-24,2004862.0
885,2015,United States,2717761.0,48178877.0,4961716.0,3.151,324607780,0.0083724456635019,0.0152852651898854,7679477.0,0.12,2.70636958176399,164114370,22220204,21200366,21129104,22652856,18216040,160493390,23063276,21457960,20998432,21843058,16600491,45283476,42658324,42127540,44495910,34816530,71,9,99.88,North America,Female,15-24,2004862.0
886,2015,United States,2717761.0,48178877.0,4961716.0,3.151,324607780,0.0083724456635019,0.0152852651898854,7679477.0,0.12,2.70636958176399,164114370,22220204,21200366,21129104,22652856,18216040,160493390,23063276,21457960,20998432,21843058,16600491,45283476,42658324,42127540,44495910,34816530,71,9,99.88,North America,Female,15-64,18917320.0
887,2015,United States,2717761.0,48178877.0,4961716.0,3.151,324607780,0.0083724456635019,0.0152852651898854,7679477.0,0.12,2.70636958176399,164114370,22220204,21200366,21129104,22652856,18216040,160493390,23063276,21457960,20998432,21843058,16600491,45283476,42658324,42127540,44495910,34816530,71,9,99.88,North America,Female,25+,20691747.0
888,2015,United States,2717761.0,48178877.0,4961716.0,3.151,324607780,0.0083724456635019,0.0152852651898854,7679477.0,0.12,2.70636958176399,164114370,22220204,21200366,21129104,22652856,18216040,160493390,23063276,21457960,20998432,21843058,16600491,45283476,42658324,42127540,44495910,34816530,71,9,99.88,North America,Female,25-54,13535287.0
889,2015,United States,2717761.0,48178877.0,4961716.0,3.151,324607780,0.0083724456635019,0.0152852651898854,7679477.0,0.12,2.70636958176399,164114370,22220204,21200366,21129104,22652856,18216040,160493390,23063276,21457960,20998432,21843058,16600491,45283476,42658324,42127540,44495910,34816530,71,9,99.88,North America,Female,55-64,3377170.0
890,2015,United States,2717761.0,48178877.0,4961716.0,3.151,324607780,0.0083724456635019,0.0152852651898854,7679477.0,0.12,2.70636958176399,164114370,22220204,21200366,21129104,22652856,18216040,160493390,23063276,21457960,20998432,21843058,16600491,45283476,42658324,42127540,44495910,34816530,71,9,99.88,North America,Female,65+,3779290.0
891,2015,United States,2717761.0,48178877.0,4961716.0,3.151,324607780,0.0083724456635019,0.0152852651898854,7679477.0,0.12,2.70636958176399,164114370,22220204,21200366,21129104,22652856,18216040,160493390,23063276,21457960,20998432,21843058,16600491,45283476,42658324,42127540,44495910,34816530,71,9,99.88,North America,Female,Total,22696609.0
892,2015,United States,2717761.0,48178877.0,4961716.0,3.151,324607780,0.0083724456635019,0.0152852651898854,7679477.0,0.12,2.70636958176399,164114370,22220204,21200366,21129104,22652856,18216040,160493390,23063276,21457960,20998432,21843058,16600491,45283476,42658324,42127540,44495910,34816530,71,9,99.88,North America,Male,15+,21314379.0
893,2015,United States,2717761.0,48178877.0,4961716.0,3.151,324607780,0.0083724456635019,0.0152852651898854,7679477.0,0.12,2.70636958176399,164114370,22220204,21200366,21129104,22652856,18216040,160493390,23063276,21457960,20998432,21843058,16600491,45283476,42658324,42127540,44495910,34816530,71,9,99.88,North America,Male,15-24,2048775.0
894,2015,United States,2717761.0,48178877.0,4961716.0,3.151,324607780,0.0083724456635019,0.0152852651898854,7679477.0,0.12,2.70636958176399,164114370,22220204,21200366,21129104,22652856,18216040,160493390,23063276,21457960,20998432,21843058,16600491,45283476,42658324,42127540,44495910,34816530,71,9,99.88,North America,Male,15-24,2048775.0
895,2015,United States,2717761.0,48178877.0,4961716.0,3.151,324607780,0.0083724456635019,0.0152852651898854,7679477.0,0.12,2.70636958176399,164114370,22220204,21200366,21129104,22652856,18216040,160493390,23063276,21457960,20998432,21843058,16600491,45283476,42658324,42127540,44495910,34816530,71,9,99.88,North America,Male,15-64,18536910.0
896,2015,United States,2717761.0,48178877.0,4961716.0,3.151,324607780,0.0083724456635019,0.0152852651898854,7679477.0,0.12,2.70636958176399,164114370,22220204,21200366,21129104,22652856,18216040,160493390,23063276,21457960,20998432,21843058,16600491,45283476,42658324,42127540,44495910,34816530,71,9,99.88,North America,Male,25+,19265605.0
897,2015,United States,2717761.0,48178877.0,4961716.0,3.151,324607780,0.0083724456635019,0.0152852651898854,7679477.0,0.12,2.70636958176399,164114370,22220204,21200366,21129104,22652856,18216040,160493390,23063276,21457960,20998432,21843058,16600491,45283476,42658324,42127540,44495910,34816530,71,9,99.88,North America,Male,25-54,13414277.0
898,2015,United States,2717761.0,48178877.0,4961716.0,3.151,324607780,0.0083724456635019,0.0152852651898854,7679477.0,0.12,2.70636958176399,164114370,22220204,21200366,21129104,22652856,18216040,160493390,23063276,21457960,20998432,21843058,16600491,45283476,42658324,42127540,44495910,34816530,71,9,99.88,North America,Male,55-64,3073859.0
899,2015,United States,2717761.0,48178877.0,4961716.0,3.151,324607780,0.0083724456635019,0.0152852651898854,7679477.0,0.12,2.70636958176399,164114370,22220204,21200366,21129104,22652856,18216040,160493390,23063276,21457960,20998432,21843058,16600491,45283476,42658324,42127540,44495910,34816530,71,9,99.88,North America,Male,65+,2777469.0
900,2015,United States,2717761.0,48178877.0,4961716.0,3.151,324607780,0.0083724456635019,0.0152852651898854,7679477.0,0.12,2.70636958176399,164114370,22220204,21200366,21129104,22652856,18216040,160493390,23063276,21457960,20998432,21843058,16600491,45283476,42658324,42127540,44495910,34816530,71,9,99.88,North America,Male,Total,21314379.0
